,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
34,34,59465.33457553875,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,345.5530779692277,156.9515917031219,49.50053428340527,40.49946571659473,345.5530779692277,1.314051489788369,166.7419788314033,5.677862034765312,357.88947595679775,-46.12950387119766,136.12950387119767,178.81109913782439,183.77137334121002,2.4736873932537717,332.8986077883912,-45.91163692100368,135.91163692100366,161.78170462801765,0.0,2.8369438046991236,0.02302382898044597,-5.695287735659219,175.49379371276805,22.06601979161151,1.1618696963531452,0.4925050534412502,147.75151603237506,0.003472222222222222
35,35,59465.34151998319,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,348.0599227400912,160.68066453213407,50.211728058468445,39.788271941531555,348.0599227400912,1.3004161604967521,166.74822865078852,5.67525060834927,1.4812807086872226,-46.14290353745846,136.14290353745847,181.3116940893027,183.8901053697896,2.4313279736195463,336.13070018051087,-46.75816374126031,136.75816374126032,164.16981737030162,0.0,2.8354218875853165,0.023252637054240688,-5.706475436825548,175.416755045425,22.07434892226861,1.1557111544616163,0.5015846033019538,150.47538099058613,0.003472222222222222
36,36,59465.348464427625,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,350.5667675109564,164.51255712369345,50.800392354322184,39.199607645677816,350.5667675109564,1.289490257753755,166.7544784342581,5.6726391057921575,5.066549273051176,-46.033409529146525,136.03340952914652,183.81228907669833,184.00920689549423,2.3890224126108377,339.46146510277987,-47.50693416956398,137.50693416956398,166.5575606154622,0.0,2.8338991563159763,0.023482672673108107,-5.717680725479008,175.33723388546073,22.081076046021295,1.1507619389016792,0.5090388736058584,152.71166208175754,0.003472222222222222
37,37,59465.35540887206,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,353.0736122818232,168.43131084115345,51.26079187077252,38.73920812922748,353.0736122818232,1.2811651532534825,166.760728181832,5.670027527127242,8.628765328719046,-45.801959510395704,135.8019595103957,186.3128840999912,184.1286246069541,2.346768510850262,342.88325358478505,-48.15267285532778,138.15267285532778,168.9449876748691,0.0,2.832375620819068,0.023713935565757738,-5.728898507922023,175.25537597562345,22.086213343763184,1.1469821502983688,0.5148188840817687,154.44566522453061,0.003472222222222222
38,38,59465.3623533165,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,355.5804570526868,172.41769519010907,51.588198839448,38.411801160552,355.5804570526868,1.2753595297499487,166.7669778935307,5.667415872387701,12.15219156065342,-45.45050186086915,135.45050186086917,188.81347915915612,184.2483047189151,2.3045639499214357,346.3860259001723,-48.69053433091911,138.6905343309191,171.33215233377172,0.0,2.830851290844731,0.023946425455927567,-5.7401236863007155,175.17132631752054,22.089770158252385,1.144341790343061,0.5188867908898177,155.66603726694532,0.003472222222222222
39,39,59465.36929776094,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,358.0873018235537,176.44974507787182,51.77911413102467,38.22088586897533,358.0873018235537,1.2720174187996918,166.77322756937411,5.664804141606814,15.622360783784927,-44.9819177686547,134.98191776865468,191.31407425417956,184.36819305244424,2.2624063002763486,349.95740593880356,-49.11626116355132,139.11626116355131,173.71910877110943,0.0,2.8293261759889425,0.024180142059377185,-5.75135116606801,175.08522857514123,22.091752976255787,1.1428201451604105,0.5212160569481082,156.36481708443247,0.003472222222222222
40,40,59465.37624220538,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,0.5941465944188681,180.50355400556833,51.83144254015363,38.16855745984637,0.5941465944188681,1.2711068755489805,166.77947720938252,5.66219233481778,19.026469361303253,-44.39991098421892,134.39991098421893,-166.18533061496365,184.48823511670986,2.2202930286388836,353.5828804169352,-49.42633766612031,139.4263376661203,-183.89408852229099,0.0,2.8278002856630278,0.024415085089136646,-5.762575863492616,174.9972245702143,22.092165419904433,1.1424053670247296,0.5217915701482019,156.53747104446057,0.003472222222222222
41,41,59465.383186649815,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,3.100991365284064,184.55426305665398,51.74460254688854,38.25539745311146,3.100991365284064,1.272619231687429,166.7857268135763,5.659580452053782,22.353651439028074,-43.70887471262303,133.70887471262301,-163.68473544829223,184.60837619080274,2.1782215055990646,357.2461488263458,-49.618127580751796,139.6181275807518,-181.50738482551867,0.0,2.8262736291246644,0.024651254251353505,-5.773792713059545,174.90745386226018,22.091008243142486,1.14309423788141,0.5206097099378824,156.1829129813647,0.003472222222222222
42,42,59465.39013109425,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,5.607836136147638,188.5771500881421,51.519557423663215,38.480442576336785,5.607836136147638,1.2765688939130655,166.79197638197547,5.656968493348103,25.595127468804016,-42.91374608033825,132.91374608033826,-161.18414024582785,184.7285614075029,2.1361890125031953,0.9296121029986806,-49.68998400231835,139.68998400231834,-179.12072527135527,0.0,2.8247462154361083,0.024888649252343797,-5.784996674954799,174.81605340339894,22.088279331097795,1.1448921054643149,0.5176783625501384,155.30350876504153,0.003472222222222222
43,43,59465.39707553869,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,8.114680907012842,192.54870436657947,51.158763858876455,38.841236141123545,8.114680907012842,1.282993679164747,166.79822591460032,5.654356458733935,28.744234097391164,-42.01985822942596,132.01985822942595,-158.68354500758747,184.84873583543717,2.0941927491766603,4.614969053093421,-49.64132131671892,139.64132131671892,-176.7340549284243,0.0,2.823218053529924,0.025127269788999762,-5.796182742278688,174.7231572616769,22.083973701941517,1.147812989538674,0.5130168849723561,153.90506549170684,0.003472222222222222
